open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote
1774018800000,69731.2,70002.68,69480.0,69860.09,1196.90076,1774022399999,83493362.9269841,339941,599.75445,41849006.2054136
1774022400000,69860.09,70100.0,69608.54,69829.26,922.25773,1774025999999,64460463.4445135,275811,448.11597,31326017.3601415
1774026000000,69829.27,70039.78,69388.0,70000.0,998.84797,1774029599999,69631317.2331938,297124,513.14661,35779801.1458225
1774029600000,69999.99,70071.81,69525.33,69770.0,630.4796,1774033199999,44016722.1628272,260214,310.11685,21652969.7218576
1774033200000,69770.01,70190.18,69673.76,70177.86,528.39593,1774036799999,36948768.0069334,208941,273.63077,19136712.4874544
1774036800000,70177.85,70259.28,69754.71,70057.66,435.39665,1774040399999,30481116.0043509,133775,215.06058,15057870.4671932
1774040400000,70057.66,70726.13,69946.65,70540.73,780.46042,1774043999999,54974110.4109655,170683,395.03924,27827182.8926799
1774044000000,70540.72,70923.75,70532.0,70767.85,591.69583,1774047599999,41874784.3225354,122849,300.29425,21252105.2227182
1774047600000,70767.85,70771.13,70430.0,70510.73,372.60008,1774051199999,26282263.8830011,97352,174.97621,12339756.3471025
1774051200000,70510.73,70826.0,70467.36,70682.19,274.67077,1774054799999,19405449.3986766,96177,169.15519,11952860.5102802
1774054800000,70682.2,70758.5,70445.36,70464.59,375.95226,1774058399999,26534792.438015,69998,154.45884,10906254.4557923
1774058400000,70464.6,70785.9,70431.67,70737.6,316.88084,1774061999999,22370737.7659312,68014,201.04398,14192879.1248936
1774062000000,70737.6,70784.07,70632.39,70657.35,226.82019,1774065599999,16033191.9620646,56042,62.52815,4419808.6900916
1774065600000,70657.35,70819.0,70617.05,70642.13,487.10407,1774069199999,34443455.0160256,70878,264.12264,18677249.464946
1774069200000,70642.14,70834.46,70635.1,70697.94,941.44912,1774072799999,66603042.4535142,71248,554.01103,39195238.1042482
1774072800000,70697.94,70831.14,70693.06,70774.65,857.26608,1774076399999,60670292.1252123,66267,375.51803,26575005.7309958
1774076400000,70773.55,70879.76,70677.44,70727.33,431.42703,1774079999999,30532258.996225,57015,224.39041,15880022.983717
1774080000000,70727.33,70753.79,70492.02,70594.43,956.10118,1774083599999,67518854.9824309,77638,348.51309,24606216.8227858
1774083600000,70594.42,70735.36,70570.4,70661.59,204.69969,1774087199999,14464878.7014822,53011,89.96878,6357957.3403568
1774087200000,70661.59,70695.32,70559.69,70605.64,524.32782,1774090799999,37025258.3172845,42966,245.1937,17321678.6046276
1774090800000,70605.64,70652.73,70567.79,70652.72,360.21459,1774094399999,25434634.4188194,28847,284.08518,20059421.1514276
1774094400000,70652.73,70800.0,70652.73,70722.61,199.41863,1774097999999,14106130.8143339,51001,99.56019,7042657.9988177
1774098000000,70722.61,70812.74,70707.12,70740.18,171.5437,1774101599999,12135958.9607566,44402,95.27531,6740278.623621
1774101600000,70740.18,71100.94,70592.53,70629.1,873.72717,1774105199999,61936438.3848319,106164,458.78074,32541148.4594017
1774105200000,70629.09,70760.0,70453.09,70630.02,399.45062,1774108799999,28208569.2160207,74229,115.52671,8158132.7823083
1774108800000,70630.02,70652.64,70251.0,70301.66,435.70425,1774112399999,30701496.8712734,76254,150.61495,10607744.5109579
1774112400000,70301.66,70426.18,70210.0,70304.08,444.648,1774115999999,31287458.6722962,57273,261.83878,18426976.4218456
1774116000000,70303.45,70534.38,70290.48,70389.19,200.5858,1774119599999,14124440.9230679,40969,114.40981,8057290.4394987
1774119600000,70389.18,70448.79,70324.7,70396.0,140.45698,1774123199999,9888500.0905668,32378,68.06685,4791996.2680488
1774123200000,70396.01,70508.11,70358.9,70462.28,697.39549,1774126799999,49130109.4041652,43747,368.03195,25931999.4768281
1774126800000,70462.27,70516.82,70268.06,70345.57,629.83259,1774130399999,44342352.9752723,49380,294.03196,20709908.5138829
1774130400000,70345.57,70384.95,70265.55,70277.22,737.88495,1774133999999,51880485.9636608,49969,428.89667,30156267.0129906
1774134000000,70277.21,70293.82,68571.42,68918.12,2509.60568,1774137599999,173915093.1744968,256219,951.67019,65847367.4417909
1774137600000,68918.12,69155.86,68228.5,68954.71,2161.16442,1774141199999,148582479.946055,367565,1101.38693,75739058.6889353
1774141200000,68954.7,69100.0,68762.31,68962.4,809.55651,1774144799999,55826958.6184656,143545,408.40998,28168959.954414
1774144800000,68962.4,69411.1,68951.21,69278.12,506.62838,1774148399999,35062455.402669,136935,295.53734,20453133.7726635
1774148400000,69278.12,69588.79,69123.13,69339.99,671.1404,1774151999999,46551314.3299314,126421,344.11045,23866710.4988547
1774152000000,69340.0,69526.85,69215.89,69358.0,626.75701,1774155599999,43467744.8603295,92158,378.67115,26263706.0945185
1774155600000,69358.0,69358.0,69150.0,69153.41,322.14134,1774159199999,22300123.3676617,69460,120.08091,8311424.6375514
1774159200000,69153.41,69245.79,69059.87,69164.06,378.08519,1774162799999,26142665.6098258,71456,173.24622,11978537.5824781
1774162800000,69164.06,69250.08,68892.93,68919.38,432.94301,1774166399999,29913547.40772,88187,187.53801,12959695.4787893
1774166400000,68919.37,68990.67,68523.96,68804.77,1053.77702,1774169999999,72448197.0630733,151020,411.86597,28323106.7918874
1774170000000,68804.77,68901.65,68587.78,68826.2,383.82763,1774173599999,26392580.3100595,101810,186.07681,12796875.3791612
1774173600000,68826.21,68847.83,68584.27,68648.17,360.03346,1774177199999,24736844.4503235,83416,185.92382,12772897.3472235
1774177200000,68648.16,68691.03,68110.55,68217.95,784.4316,1774180799999,53643521.3441214,161951,361.78492,24743723.1474894
1774180800000,68217.94,68763.18,68199.04,68654.83,484.243,1774184399999,33167690.1516101,137952,314.90531,21566881.8126425
1774184400000,68654.83,68957.24,68548.32,68700.02,548.07349,1774187999999,37687958.9033296,120737,306.87403,21101715.1945945
1774188000000,68700.02,68915.27,68542.1,68711.66,385.54476,1774191599999,26501930.1461422,113564,201.1362,13826561.6336786
1774191600000,68711.66,69005.71,68700.0,68847.96,391.17296,1774195199999,26931920.972406,105167,225.94324,15559377.0436996
1774195200000,68847.97,68885.53,68665.62,68805.58,258.25035,1774198799999,17758720.8148598,66985,128.42687,8831271.9330034
1774198800000,68805.58,68848.32,68665.34,68673.02,252.16281,1774202399999,17337039.1028039,68536,84.97551,5843691.7202469
1774202400000,68672.85,68743.18,68344.57,68618.58,340.01718,1774205999999,23311468.182903,87870,134.64772,9232220.0058332
1774206000000,68618.57,68626.07,68145.01,68199.93,472.99305,1774209599999,32325243.9586865,99026,157.82885,10784369.4962822
1774209600000,68199.93,68498.4,68080.0,68176.46,319.53245,1774213199999,21820024.6954655,107966,153.24118,10466142.8476257
1774213200000,68176.47,68228.71,67360.66,67899.97,1535.47353,1774216799999,104013959.1378057,295974,662.10631,44847997.0422109
1774216800000,67899.97,68396.94,67571.67,68339.37,856.561,1774220399999,58308016.2851174,283518,519.24353,35339852.4523122
1774220400000,68339.38,68474.0,67839.99,67859.0,509.27627,1774223999999,34694070.258332,187933,248.36207,16922177.6957389
1774224000000,67859.0,68161.41,67445.18,67669.99,823.69218,1774227599999,55883049.5501282,295600,419.87487,28494425.061676
1774227600000,67670.0,68157.31,67536.01,67905.0,628.21786,1774231199999,42680039.5446919,227841,309.02578,20994803.8254908
1774231200000,67905.0,68400.0,67801.67,68320.72,627.90507,1774234799999,42788203.2431608,173508,367.01686,25002480.5470148
1774234800000,68320.72,68585.12,68059.88,68074.6,415.80047,1774238399999,28383728.4971708,148043,191.92998,13101321.6890798
1774238400000,68074.6,68550.0,68057.56,68541.0,486.61149,1774241999999,33238892.4936148,104776,362.15043,24741089.7670708
1774242000000,68541.0,68915.4,68541.0,68899.92,1162.54953,1774245599999,79881933.7912627,187688,676.30235,46472773.6664655
1774245600000,68899.92,68904.42,67698.86,67874.19,1218.88217,1774249199999,83204700.8616866,261593,531.68844,36288055.9441299
1774249200000,67874.2,68464.42,67502.48,68333.16,1946.35809,1774252799999,132575275.2747228,302421,1133.44197,77223086.4238469
1774252800000,68333.16,68696.91,68328.55,68434.26,1238.43118,1774256399999,84871298.0112531,239004,598.10001,40987133.8806492
1774256400000,68434.27,68471.11,67916.14,68334.01,382.31585,1774259999999,26074091.5403326,182959,183.49295,12515020.8083014
1774260000000,68334.01,68714.28,68299.82,68551.02,494.85509,1774263599999,33884192.7179699,172107,302.62361,20717092.1677315
1774263600000,68551.02,71499.0,68544.15,70122.15,7050.35572,1774267199999,497532188.0501147,913738,3582.17996,252760939.8348951
1774267200000,70122.15,70877.35,69671.95,70752.15,1915.66623,1774270799999,134656253.9430293,525908,1115.70217,78440938.7115986
1774270800000,70752.14,71587.98,70600.0,71481.13,1712.52184,1774274399999,121717067.7468882,563242,912.92681,64909742.1349556
1774274400000,71481.13,71817.09,71127.14,71446.46,1663.17727,1774277999999,118909727.8088089,485299,775.81507,55469926.0671184
1774278000000,71446.46,71660.01,70103.21,70131.48,2051.70929,1774281599999,145102024.6338804,380522,823.63501,58256071.5605457
1774281600000,70131.48,70753.43,70131.47,70561.54,1367.86918,1774285199999,96293308.7852247,395790,668.43418,47055017.9086344
1774285200000,70561.54,71119.09,70363.63,71085.16,673.70407,1774288799999,47696237.2137471,243080,372.59124,26383598.8048395
1774288800000,71085.16,71195.21,70879.85,71076.22,593.89042,1774292399999,42182922.3566825,191543,299.40421,21269560.1358968
1774292400000,71076.22,71246.01,70649.4,70679.05,615.8582,1774295999999,43704405.6896299,142253,345.03172,24497526.2773321
1774296000000,70679.04,70983.33,70559.03,70915.59,394.04509,1774299599999,27895155.7133032,88010,237.74674,16833322.7704563
1774299600000,70915.59,70998.0,70827.66,70851.35,222.54858,1774303199999,15783456.4016996,61694,111.34205,7896258.6138043
1774303200000,70851.36,70896.76,70520.22,70780.22,279.983,1774306799999,19787285.5635812,106672,124.72015,8815077.4577914
1774306800000,70780.22,70998.0,70404.39,70906.45,368.14332,1774310399999,26029729.7991102,116439,195.79574,13845511.3964569
1774310400000,70906.45,71099.96,70423.36,70679.2,735.8297,1774313999999,52063466.7972113,179012,348.91554,24696127.8710482
1774314000000,70679.2,70891.53,70278.46,70516.57,730.30371,1774317599999,51552200.8812983,152627,308.74452,21816620.7817592
1774317600000,70516.57,70698.0,70369.46,70453.37,431.98798,1774321199999,30466918.5198214,128346,205.69315,14508573.5049276
1774321200000,70453.38,70583.36,70404.54,70542.9,380.97532,1774324799999,26853045.4181122,97350,172.38846,12150363.6186865
1774324800000,70542.9,70741.64,70247.91,70372.44,474.91642,1774328399999,33468232.6465762,107640,175.45645,12371213.0628466
1774328400000,70372.45,70374.38,70119.06,70283.85,641.69358,1774331999999,45070852.1777721,119949,266.09114,18688182.3223497
1774332000000,70283.84,70572.83,70253.23,70541.38,850.05748,1774335599999,59847193.0241473,108110,378.02709,26619988.5759306
1774335600000,70541.39,71400.0,70488.0,71291.7,1722.67702,1774339199999,122202364.7720414,189414,887.04183,62925660.2913005
1774339200000,71291.7,71349.1,70850.11,70964.15,725.27631,1774342799999,51536886.8034741,138808,272.54121,19369114.7328218
1774342800000,70964.16,71368.61,70851.77,71316.97,511.50447,1774346399999,36378678.1720985,116743,281.85817,20044216.707058
1774346400000,71316.98,71328.59,71078.09,71272.87,680.81546,1774349999999,48487843.3837303,112622,342.16617,24367909.3386176
1774350000000,71272.87,71327.26,70964.94,71157.77,560.33228,1774353599999,39860053.2040581,136770,332.95753,23688403.8372548
1774353600000,71157.77,71177.66,70860.18,70956.48,460.8181,1774357199999,32706339.98693,124099,179.4111,12735276.0467451
1774357200000,70956.48,71059.59,69968.02,70100.46,1729.62355,1774360799999,121812661.2865382,345875,577.98892,40716365.1359618
1774360800000,70100.46,70462.91,69507.34,69869.93,1973.02189,1774364399999,137890893.5955135,430775,889.24156,62155540.4132767
1774364400000,69869.93,70255.37,69770.85,69873.04,1419.67177,1774367999999,99418672.6364159,298117,737.0458,51641483.9551931
1774368000000,69873.04,70001.92,69340.08,69476.87,889.76128,1774371599999,61969153.6234048,227733,363.29246,25312450.2842311
1774371600000,69476.88,69512.73,68923.07,69238.43,1294.24297,1774375199999,89493283.2408422,285284,596.57536,41258895.7118761
1774375200000,69238.44,69746.4,69168.64,69430.24,808.06583,1774378799999,56104059.1422348,188647,415.35515,28839523.9017511
1774378800000,69430.25,69700.0,69277.04,69377.33,547.42601,1774382399999,38041000.3137931,119554,291.68374,20271124.5992134
1774382400000,69377.33,70295.54,69296.15,70093.19,1018.45154,1774385999999,71265625.7702262,228994,614.78938,43017177.5597564
1774386000000,70093.19,70400.0,69901.39,70332.93,686.65263,1774389599999,48165041.6047448,120092,349.77796,24535457.4607182
1774389600000,70332.93,70586.86,70140.5,70316.96,686.91503,1774393199999,48341500.0978618,118774,301.35997,21206478.6072687
1774393200000,70316.96,70832.54,70270.0,70556.74,741.40211,1774396799999,52365262.111118,115993,443.44777,31317890.9743199
1774396800000,70556.74,71100.28,70476.9,70840.75,784.33083,1774400399999,55558208.5882136,134813,502.33008,35589394.2421477
1774400400000,70840.75,70977.35,70629.72,70677.18,624.19197,1774403999999,44180116.4216041,115626,260.26494,18421771.1374917
1774404000000,70677.19,70781.39,70490.77,70531.09,582.86416,1774407599999,41164058.803275,98739,250.20651,17675693.6599431
1774407600000,70531.1,70808.37,70408.0,70716.7,513.15296,1774411199999,36204302.0549294,97953,230.92617,16297850.4176786
1774411200000,70716.7,70977.49,70703.83,70968.64,623.46021,1774414799999,44155662.4616214,84444,328.28151,23248831.1160674
1774414800000,70968.64,71345.0,70940.0,71117.66,850.19172,1774418399999,60511179.891698,126750,450.52945,32062003.6599914
1774418400000,71117.65,71260.0,70984.67,70991.83,934.75878,1774421999999,66521455.9124621,92794,489.62896,34847125.8625538
1774422000000,70991.82,71270.11,70891.31,70926.88,470.72474,1774425599999,33448859.2927902,91663,178.64052,12696641.7981437
1774425600000,70926.88,71503.94,70800.0,71248.39,1150.83138,1774429199999,82017365.871218,161877,621.09047,44300954.397789
1774429200000,71248.4,71415.12,71101.99,71345.91,598.42707,1774432799999,42657853.0904566,102886,332.0932,23676487.5634605
1774432800000,71345.91,71641.91,71291.69,71501.39,485.22161,1774436399999,34669351.3219426,102655,272.39305,19462451.1319591
1774436400000,71501.4,72026.09,71470.49,71678.97,1053.03231,1774439999999,75596857.4576908,164755,618.72832,44432099.6635312
1774440000000,71678.97,71955.17,71105.43,71715.24,1032.92186,1774443599999,73855260.7315743,222476,450.96839,32261181.3068247
1774443600000,71715.24,71963.71,71515.84,71581.42,982.27587,1774447199999,70476068.3171078,243148,413.44611,29670465.1984803
1774447200000,71581.42,71699.87,71230.51,71234.28,810.44092,1774450799999,57880870.2172742,231368,324.78535,23196922.4671895
1774450800000,71234.28,71301.37,70530.47,70832.99,1384.84596,1774454399999,98160696.971697,253581,507.9965,36020902.7765495
1774454400000,70832.99,71752.88,70719.26,71324.01,1283.82328,1774457999999,91513901.339638,222753,764.53158,54489250.0078849
1774458000000,71324.01,71389.14,70720.38,70779.0,662.98589,1774461599999,47091422.0408755,167487,272.18968,19328124.748102
1774461600000,70778.99,71149.07,70681.07,70810.34,535.29926,1774465199999,37953343.5156165,140697,272.80668,19343915.7915837
1774465200000,70810.34,71093.37,70777.51,70883.31,513.05944,1774468799999,36388337.1284257,121601,296.15332,21004951.4509412
1774468800000,70883.32,71058.82,70646.34,71009.5,573.58151,1774472399999,40616848.8138354,80576,247.34199,17520071.9391309
1774472400000,71009.5,71175.0,70949.3,71035.24,379.86408,1774475999999,26982943.2591111,65254,190.79629,13551993.6643533
1774476000000,71035.25,71594.11,70947.61,71369.08,505.87572,1774479599999,36057415.5721548,95958,296.22366,21114970.4925136
1774479600000,71369.07,71511.83,71189.55,71336.53,383.33913,1774483199999,27355609.4642201,79048,247.42514,17660928.3978555
1774483200000,71336.53,71436.82,71142.38,71299.27,548.42613,1774486799999,39104605.4040857,95558,273.11276,19474834.9037584
1774486800000,71299.27,71377.04,71159.06,71252.11,522.16838,1774490399999,37223820.8180601,83536,375.67576,26781874.6991232
1774490400000,71252.11,71289.49,70672.37,70893.01,575.89477,1774493999999,40837477.7390018,102953,220.80328,15656551.8574577
1774494000000,70893.01,70968.66,70685.69,70921.47,510.5495,1774497599999,36176640.0043488,84615,233.7906,16567632.0073217
1774497600000,70921.47,70921.47,70721.46,70772.01,433.11432,1774501199999,30677604.4712489,60803,263.5761,18669337.1224783
1774501200000,70772.01,70796.32,69942.96,70016.98,1271.74189,1774504799999,89549585.6097037,175909,462.52382,32574705.2976096
1774504800000,70016.97,70152.63,69855.73,70097.18,1016.19011,1774508399999,71146726.9057406,132707,613.76021,42972143.0658442
1774508400000,70097.19,70167.6,69805.0,70087.44,713.03812,1774511999999,49930100.8309507,120638,315.36266,22081371.2289179
1774512000000,70087.44,70127.69,69806.39,70024.77,510.82818,1774515599999,35730304.350185,122097,303.56291,21229995.8664777
1774515600000,70024.78,70144.44,69409.67,69562.41,1313.07806,1774519199999,91548239.8968625,187473,627.71021,43778129.942523
1774519200000,69562.41,69719.96,69464.58,69517.68,694.15594,1774522799999,48291498.4726958,123128,314.68491,21892286.1169348
1774522800000,69517.68,69667.56,69192.96,69276.01,803.66639,1774526399999,55784918.9369499,149846,359.46347,24953912.4878862
1774526400000,69276.01,69461.28,69226.34,69436.42,589.82378,1774529999999,40910167.5791115,117973,288.21113,19990124.1608695
1774530000000,69436.42,69877.45,69218.0,69646.59,1361.59869,1774533599999,94707511.0644612,245803,742.39884,51644090.6401805
1774533600000,69646.59,69837.12,69259.25,69479.92,943.35709,1774537199999,65638763.1633221,272787,435.51104,30305509.9602947
1774537200000,69479.91,69497.73,68632.4,69082.64,1805.07582,1774540799999,124570284.8320538,317311,756.65647,52213606.4689263
1774540800000,69082.64,69142.94,68823.21,68932.52,949.52674,1774544399999,65491568.6477333,184122,446.24046,30784630.9943148
1774544400000,68932.53,69162.0,68377.83,68486.86,1130.52816,1774547999999,77738780.8089053,163517,428.06111,29438726.5520887
1774548000000,68486.86,68603.75,68153.0,68497.25,1402.56662,1774551599999,95839395.9863027,198126,682.93004,46667381.8747317
1774551600000,68497.25,68681.54,68358.8,68534.36,543.97259,1774555199999,37281727.1294322,118557,315.76288,21641325.1373245
1774555200000,68534.37,69478.42,68436.74,69005.21,1707.65634,1774558799999,118014525.0658019,234687,927.64174,64113784.7983131
1774558800000,69005.21,69205.43,68879.05,68921.1,598.68777,1774562399999,41310055.3888221,89758,296.01404,20424293.2903397
1774562400000,68921.1,69028.89,68603.24,68892.67,484.39394,1774565999999,33338713.3942318,126742,243.12046,16734711.5921404
1774566000000,68892.66,68994.16,68640.0,68820.31,390.41835,1774569599999,26856717.8398277,89056,189.81977,13059041.524263
1774569600000,68820.31,68965.15,68531.37,68785.01,634.46014,1774573199999,43637608.3544427,120554,337.06123,23183515.1907749
1774573200000,68785.0,69066.51,68700.0,69051.27,555.05692,1774576799999,38217927.5396928,81547,362.01475,24927982.1911717
1774576800000,69051.27,69179.05,68862.0,68903.59,948.45642,1774580399999,65424849.5074205,85960,447.90346,30893380.6453006
1774580400000,68903.58,68924.0,68668.72,68767.51,576.98772,1774583999999,39700779.0762339,83396,297.03494,20440046.0537805
1774584000000,68767.5,68791.4,68304.14,68578.0,846.47748,1774587599999,58002851.6621838,120439,433.95077,29737791.6181507
1774587600000,68577.99,68865.88,68511.79,68630.77,773.74806,1774591199999,53098355.2647939,91846,423.57139,29069582.1565183
1774591200000,68630.76,68846.0,68567.62,68656.15,672.0882,1774594799999,46206891.8915075,79741,330.01666,22690232.8694894
1774594800000,68656.16,68955.53,68399.18,68540.48,1641.76445,1774598399999,112737917.4746081,147192,855.73167,58773096.2172451
1774598400000,68540.49,68635.07,67609.29,67920.5,1817.58289,1774601999999,123695256.4747448,222657,878.24979,59788807.3966573
1774602000000,67920.51,67960.32,67548.67,67695.81,812.25094,1774605599999,55058671.9061617,140738,380.40689,25789667.8397551
1774605600000,67695.81,67778.99,66326.38,66502.41,3012.9263,1774609199999,201755480.0022563,359696,1447.77384,96932290.3816842
1774609200000,66502.41,66848.05,66231.96,66702.78,1683.20205,1774612799999,112095924.4102721,243482,792.42324,52783138.3430158
1774612800000,66702.78,66773.25,66432.19,66619.76,964.55681,1774616399999,64243646.3926425,159337,456.89131,30433974.6073118
1774616400000,66619.75,66757.3,66025.0,66188.32,2427.72498,1774619999999,161389872.5538502,335472,1283.79735,85394815.7182282
1774620000000,66188.31,66404.0,65730.17,66205.06,2475.49917,1774623599999,163380657.5230092,381936,1148.15296,75789486.3369771
1774623600000,66205.07,66638.25,65958.75,66112.82,2405.26081,1774627199999,159434669.5945759,299637,1340.55904,88858724.2481358
1774627200000,66112.82,66177.99,65812.43,65979.29,1226.73521,1774630799999,80892529.4927819,241633,603.29776,39782159.6350774
1774630800000,65979.29,66290.0,65600.0,65632.92,1002.16119,1774634399999,66069852.4948863,225333,473.59636,31238611.3131573
1774634400000,65632.93,65951.96,65548.25,65836.69,915.82085,1774637999999,60195917.0819668,206020,518.46382,34078521.4496006
1774638000000,65836.69,66145.0,65700.0,66040.66,818.3401,1774641599999,53961395.7582735,184532,502.27018,33124195.0789006
1774641600000,66040.65,66152.51,65817.44,66020.76,511.09525,1774645199999,33733833.0046222,117420,216.38785,14282788.6730773
1774645200000,66020.77,66186.01,66013.0,66098.0,636.71362,1774648799999,42098659.4913608,83512,354.24693,23423579.4472757
1774648800000,66098.0,66098.01,65920.0,66020.79,739.86415,1774652399999,48839683.5491421,74328,438.24286,28926722.5954901
1774652400000,66020.79,66420.75,65970.25,66407.28,504.92186,1774655999999,33444992.2084835,72898,246.58348,16336916.2589055
1774656000000,66407.28,66520.46,66293.35,66431.55,499.89072,1774659599999,33198383.730597,86952,253.9901,16866744.1428729
1774659600000,66431.54,66431.55,66056.09,66178.85,613.17173,1774663199999,40598062.6269425,81732,274.16418,18146036.7472719
1774663200000,66178.86,66251.67,65932.09,66053.2,490.39923,1774666799999,32405564.6118552,81892,158.48619,10471709.9748937
1774666800000,66053.2,66259.66,66053.19,66240.0,705.96536,1774670399999,46727833.3114588,59126,398.86219,26402259.034743
1774670400000,66240.0,66304.72,66110.0,66285.01,452.84284,1774673999999,29999288.3655405,54008,267.49518,17722645.0493026
1774674000000,66285.01,66407.96,66202.01,66341.9,675.62625,1774677599999,44802651.6800922,58286,308.16006,20434087.5255483
1774677600000,66341.9,66500.0,66308.93,66382.0,485.97016,1774681199999,32279881.0860826,61628,239.8213,15932664.0608251
1774681200000,66382.0,66573.61,66379.8,66561.48,737.38217,1774684799999,49008730.428092,55289,528.61544,35132294.9725147
1774684800000,66561.49,66570.09,66387.06,66409.33,708.34892,1774688399999,47109348.1309685,58942,309.31577,20571372.9026546
1774688400000,66409.34,66416.77,66243.01,66311.32,634.09125,1774691999999,42060968.7121983,66035,169.54262,11247552.7255679
1774692000000,66311.32,66411.79,66124.4,66221.38,306.12343,1774695599999,20270327.1142973,55392,106.70232,7067965.9730544
1774695600000,66221.37,66358.0,66201.91,66319.47,223.42305,1774699199999,14811128.8899323,39646,125.7498,8336416.1497927
1774699200000,66319.46,66527.01,66240.87,66455.09,344.10648,1774702799999,22849246.7783519,58182,179.04094,11891456.9515885
1774702800000,66455.1,67163.99,66407.65,66835.1,1040.57902,1774706399999,69551960.5547073,152404,624.10109,41711212.0715703
1774706400000,66835.1,66967.01,66666.66,66742.1,570.49869,1774709999999,38117986.2450736,111938,321.46897,21481176.4736688
1774710000000,66742.09,67288.94,66717.15,67014.91,771.68723,1774713599999,51762619.7564043,123867,426.80379,28630215.4791387
1774713600000,67014.92,67096.77,66855.24,66926.95,342.70522,1774717199999,22957664.8079884,81526,163.81057,10973430.335201
1774717200000,66926.94,66996.61,66704.0,66846.21,310.89662,1774720799999,20778271.0380704,73845,123.03056,8222725.6856765
1774720800000,66846.2,66963.51,66834.87,66908.03,234.04169,1774724399999,15658519.1993732,51292,139.67782,9345477.7166975
1774724400000,66908.03,66954.0,66804.71,66916.52,202.96743,1774727999999,13572206.7652295,38464,116.55076,7793627.0633172
1774728000000,66916.52,67010.0,66906.0,66906.0,262.72665,1774731599999,17588464.2019754,45447,107.16677,7175802.5201768
1774731600000,66906.0,66926.31,66600.01,66685.53,291.07026,1774735199999,19443582.6751462,59678,175.66351,11735449.6849574
1774735200000,66685.53,66788.88,66588.22,66755.88,224.47432,1774738799999,14971273.6685652,50568,104.16716,6949577.7965826
1774738800000,66755.88,66755.88,66283.38,66377.03,333.40975,1774742399999,22152291.0681179,81229,130.65415,8679511.1862317
1774742400000,66377.04,66500.0,66281.4,66487.93,285.17232,1774745999999,18940104.9482078,82249,126.84241,8424578.8274915
1774746000000,66487.93,66620.0,66385.88,66569.22,295.19169,1774749599999,19638233.7443378,81651,162.49466,10810788.0542141
1774749600000,66569.22,66843.66,66540.96,66818.0,293.83335,1774753199999,19596896.2045665,66072,197.94022,13202105.6232033
1774753200000,66818.01,67130.5,66760.48,66912.0,660.9466,1774756799999,44197998.4901122,84748,329.17045,22016104.1518785
1774756800000,66912.0,66936.6,66717.51,66735.14,168.5724,1774760399999,11266114.9948732,46319,58.55915,3913497.8402901
1774760400000,66735.14,66828.05,66597.1,66771.94,418.44564,1774763999999,27908273.4399675,62496,243.37547,16232661.8625879
1774764000000,66771.94,66872.0,66636.0,66738.5,418.74617,1774767599999,27951565.1383739,55633,149.6816,9990325.5598494
1774767600000,66738.5,66752.61,66556.78,66671.0,346.10727,1774771199999,23069578.6443946,55863,199.10967,13272503.2019249
1774771200000,66671.0,66772.83,66600.0,66724.0,177.06023,1774774799999,11809344.0703873,47081,84.54094,5638791.5994748
1774774800000,66724.0,66773.02,66549.54,66634.01,225.04256,1774778399999,14999460.6878889,56907,108.63086,7239577.4912754
1774778400000,66634.01,66634.02,66418.0,66502.79,345.865,1774781999999,23003006.5656078,73703,122.78482,8165965.8776251
1774782000000,66502.8,66988.01,66502.79,66816.28,336.66276,1774785599999,22490938.6909086,90165,197.28348,13178206.8928725
1774785600000,66816.29,66870.34,66703.07,66849.88,185.85649,1774789199999,12412904.9106954,53525,95.03955,6347672.5387259
1774789200000,66849.88,66875.24,66524.28,66580.36,359.5639,1774792799999,23967113.0704231,89576,164.7036,10980759.96393
1774792800000,66580.36,66797.01,66461.0,66589.64,372.89659,1774796399999,24825800.4770218,96230,173.48873,11550874.0340692
1774796400000,66589.64,66730.6,66334.37,66523.0,518.27098,1774799999999,34458876.4049745,100232,306.15063,20351170.213206
1774800000000,66523.01,66665.05,66435.75,66499.35,232.56305,1774803599999,15477285.4001427,87108,108.5335,7223766.5758642
1774803600000,66499.36,66546.0,66158.26,66385.84,329.15631,1774807199999,21833050.0797072,82544,132.67343,8801351.4079765
1774807200000,66385.84,66540.43,66321.66,66427.26,147.43013,1774810799999,9792814.7644167,51700,67.75683,4500521.8685497
1774810800000,66427.27,66477.81,66323.3,66348.62,285.67371,1774814399999,18971928.2189496,47271,122.71443,8150127.1112679
1774814400000,66348.61,66793.83,66348.61,66614.05,280.05501,1774817999999,18652992.2824903,58968,180.66258,12032143.9392656
1774818000000,66614.04,66756.51,66509.41,66710.12,220.10647,1774821599999,14666917.3032423,52885,120.26873,8013792.4187422
1774821600000,66710.12,66710.12,65000.0,65860.31,2219.11979,1774825199999,145606882.1417393,353171,822.87419,53991856.6623388
1774825200000,65860.31,66382.98,65859.91,66010.93,930.51742,1774828799999,61465436.932558,270080,494.14839,32644953.6335634
1774828800000,66010.93,67059.66,65800.59,66280.25,1328.87485,1774832399999,88402491.3197013,387565,749.35114,49868470.8138567
1774832400000,66280.24,66834.79,66280.24,66653.74,685.87133,1774835999999,45674533.583272,192774,423.33421,28187763.8675941
1774836000000,66653.74,67450.0,66580.01,67121.01,1220.60217,1774839599999,81805777.5871989,219056,659.48037,44204253.2890135
